datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
109527,299,11,15,15-Nov-0299 00:00:00,279.7972254,279.5077957,280.0866552
109557,299,12,15,15-Dec-0299 00:00:00,280.4316614,280.7478432,280.1154795
109588,300,1,15,15-Jan-0300 00:00:00,280.8928976,281.5721176,280.2136777
109619,300,2,15,15-Feb-0300 00:00:00,281.2728538,282.2251941,280.3205136
109647,300,3,15,15-Mar-0300 00:00:00,281.6116379,282.8645815,280.3586942
109678,300,4,15,15-Apr-0300 00:00:00,281.8491112,283.3961049,280.3021176
109708,300,5,15,15-May-0300 00:00:00,281.7903466,283.2973964,280.2832967
109739,300,6,15,15-Jun-0300 00:00:00,281.0556361,281.7810387,280.3302335
109769,300,7,15,15-Jul-0300 00:00:00,279.4139437,278.4978513,280.3300361
109800,300,8,15,15-Aug-0300 00:00:00,277.8093698,275.4353176,280.183422
109831,300,9,15,15-Sep-0300 00:00:00,277.7675349,275.5310977,280.0039722
109861,300,10,15,15-Oct-0300 00:00:00,278.8021142,277.637994,279.9662344
109892,300,11,15,15-Nov-0300 00:00:00,279.8040793,279.5146495,280.093509
109922,300,12,15,15-Dec-0300 00:00:00,280.4384748,280.7546567,280.122293
109953,301,1,15,15-Jan-0301 00:00:00,280.8958192,281.5750391,280.2165992
109984,301,2,15,15-Feb-0301 00:00:00,281.2755968,282.227937,280.3232565
110012,301,3,15,15-Mar-0301 00:00:00,281.6142113,282.867155,280.3612677
110043,301,4,15,15-Apr-0301 00:00:00,281.8515237,283.3985173,280.30453
110073,301,5,15,15-May-0301 00:00:00,281.7926028,283.2996527,280.285553
110104,301,6,15,15-Jun-0301 00:00:00,281.0577377,281.7831402,280.3323351
110134,301,7,15,15-Jul-0301 00:00:00,279.4158884,278.499796,280.3319808
110165,301,8,15,15-Aug-0301 00:00:00,277.8111518,275.4370996,280.185204
110196,301,9,15,15-Sep-0301 00:00:00,277.7691452,275.5327079,280.0055824
110226,301,10,15,15-Oct-0301 00:00:00,278.8035399,277.6394197,279.9676601
110257,301,11,15,15-Nov-0301 00:00:00,279.8053041,279.5158744,280.0947339
110287,301,12,15,15-Dec-0301 00:00:00,280.4394791,280.755661,280.1232972
110318,302,1,15,15-Jan-0302 00:00:00,280.8965794,281.5757994,280.2173595
110349,302,2,15,15-Feb-0302 00:00:00,281.2760862,282.2284264,280.3237459
110377,302,3,15,15-Mar-0302 00:00:00,281.6144006,282.8673442,280.3614569
110408,302,4,15,15-Apr-0302 00:00:00,281.8513881,283.3983817,280.3043944
110438,302,5,15,15-May-0302 00:00:00,281.7921251,283.2991749,280.2850753
110469,302,6,15,15-Jun-0302 00:00:00,281.0569079,281.7823105,280.3315053
110499,302,7,15,15-Jul-0302 00:00:00,279.414704,278.4986116,280.3307964
110530,302,8,15,15-Aug-0302 00:00:00,277.8096178,275.4355656,280.18367
110561,302,9,15,15-Sep-0302 00:00:00,277.7672737,275.5308364,280.0037109
110591,302,10,15,15-Oct-0302 00:00:00,278.8013506,277.6372304,279.9654708
110622,302,11,15,15-Nov-0302 00:00:00,279.802824,279.5133943,280.0922538
110652,302,12,15,15-Dec-0302 00:00:00,280.4367426,280.7529245,280.1205607
110683,303,1,15,15-Jan-0303 00:00:00,280.8936284,281.5728483,280.2144084
110714,303,2,15,15-Feb-0303 00:00:00,281.2729697,282.22531,280.3206295
110742,303,3,15,15-Mar-0303 00:00:00,281.6111743,282.864118,280.3582307
110773,303,4,15,15-Apr-0303 00:00:00,281.8481062,283.3950999,280.3011125
110803,303,5,15,15-May-0303 00:00:00,281.7888368,283.2958866,280.281787
110834,303,6,15,15-Jun-0303 00:00:00,281.0536572,281.7790597,280.3282546
110864,303,7,15,15-Jul-0303 00:00:00,279.4115299,278.4954375,280.3276223
110895,303,8,15,15-Aug-0303 00:00:00,277.8065542,275.432502,280.1806064
110926,303,9,15,15-Sep-0303 00:00:00,277.7643496,275.5279123,280.0007868
110956,303,10,15,15-Oct-0303 00:00:00,278.7985897,277.6344695,279.9627099
110987,303,11,15,15-Nov-0303 00:00:00,279.800245,279.5108152,280.0896747
111017,303,12,15,15-Dec-0303 00:00:00,280.4343591,280.750541,280.1181772
111048,304,1,15,15-Jan-0304 00:00:00,280.8914489,281.5706689,280.212229
111079,304,2,15,15-Feb-0304 00:00:00,281.2709979,282.2233381,280.3186576
111108,304,3,15,15-Mar-0304 00:00:00,281.6094088,282.8623525,280.3564652
111139,304,4,15,15-Apr-0304 00:00:00,281.8465457,283.3935393,280.299552
111169,304,5,15,15-May-0304 00:00:00,281.787482,283.2945318,280.2804322
111200,304,6,15,15-Jun-0304 00:00:00,281.0525113,281.7779139,280.3271087
111230,304,7,15,15-Jul-0304 00:00:00,279.4105984,278.494506,280.3266908
111261,304,8,15,15-Aug-0304 00:00:00,277.8058447,275.4317926,280.1798969
111292,304,9,15,15-Sep-0304 00:00:00,277.7638722,275.527435,280.0003095
111322,304,10,15,15-Oct-0304 00:00:00,278.7983569,277.6342367,279.9624771
111353,304,11,15,15-Nov-0304 00:00:00,279.8002714,279.5108417,280.0897012
111383,304,12,15,15-Dec-0304 00:00:00,280.4346618,280.7508437,280.1184799
111414,305,1,15,15-Jan-0305 00:00:00,280.8920472,281.5712672,280.2128273
111445,305,2,15,15-Feb-0305 00:00:00,281.2719134,282.2242536,280.3195731
111473,305,3,15,15-Mar-0305 00:00:00,281.6106648,282.8636085,280.3577212
111504,305,4,15,15-Apr-0305 00:00:00,281.8481543,283.3951479,280.3011606
111534,305,5,15,15-May-0305 00:00:00,281.7894332,283.296483,280.2823833
111565,305,6,15,15-Jun-0305 00:00:00,281.0547724,281.780175,280.3293698
111595,305,7,15,15-Jul-0305 00:00:00,279.4131143,278.4970219,280.3292067
111626,305,8,15,15-Aug-0305 00:00:00,277.8085378,275.4344856,280.18259
111657,305,9,15,15-Sep-0305 00:00:00,277.7666422,275.5302049,280.0030794
111687,305,10,15,15-Oct-0305 00:00:00,278.8010809,277.6369607,279.9652011
111718,305,11,15,15-Nov-0305 00:00:00,279.8028042,279.5133744,280.0922339
111748,305,12,15,15-Dec-0305 00:00:00,280.4368354,280.7530172,280.1206535
111779,306,1,15,15-Jan-0306 00:00:00,280.8936712,281.5728911,280.2144512
111810,306,2,15,15-Feb-0306 00:00:00,281.2727747,282.225115,280.3204345
111838,306,3,15,15-Mar-0306 00:00:00,281.6105296,282.8634732,280.3575859
111869,306,4,15,15-Apr-0306 00:00:00,281.8468057,283.3937994,280.299812
111899,306,5,15,15-May-0306 00:00:00,281.7867124,283.2937622,280.2796626
111930,306,6,15,15-Jun-0306 00:00:00,281.0505801,281.7759827,280.3251776
111960,306,7,15,15-Jul-0306 00:00:00,279.407411,278.4913186,280.3235034
111991,306,8,15,15-Aug-0306 00:00:00,277.8013437,275.4272915,280.1753959
112022,306,9,15,15-Sep-0306 00:00:00,277.7580371,275.5215999,279.9944744
112052,306,10,15,15-Oct-0306 00:00:00,278.7912046,277.6270844,279.9553247
112083,306,11,15,15-Nov-0306 00:00:00,279.7918558,279.5024261,280.0812856
112113,306,12,15,15-Dec-0306 00:00:00,280.425074,280.7412559,280.1088921
112144,307,1,15,15-Jan-0307 00:00:00,280.8814156,281.5606356,280.2021957
112175,307,2,15,15-Feb-0307 00:00:00,281.2604033,282.2127436,280.3080631
112203,307,3,15,15-Mar-0307 00:00:00,281.598479,282.8514226,280.3455353
112234,307,4,15,15-Apr-0307 00:00:00,281.8355129,283.3825066,280.2885193
112264,307,5,15,15-May-0307 00:00:00,281.7765407,283.2835905,280.2694908
112295,307,6,15,15-Jun-0307 00:00:00,281.0418139,281.7672164,280.3164113
112325,307,7,15,15-Jul-0307 00:00:00,279.4002557,278.4841633,280.3163481
112356,307,8,15,15-Aug-0307 00:00:00,277.7959261,275.4218739,280.1699783
112387,307,9,15,15-Sep-0307 00:00:00,277.7544051,275.5179678,279.9908423
112417,307,10,15,15-Oct-0307 00:00:00,278.7893271,277.6252069,279.9534473
112448,307,11,15,15-Nov-0307 00:00:00,279.7916231,279.5021934,280.0810529
112478,307,12,15,15-Dec-0307 00:00:00,280.4262975,280.7424794,280.1101156
112509,308,1,15,15-Jan-0308 00:00:00,280.8838277,281.5630477,280.2046078
112540,308,2,15,15-Feb-0308 00:00:00,281.2636578,282.215998,280.3113176
112569,308,3,15,15-Mar-0308 00:00:00,281.6021515,282.8550952,280.3492079
112600,308,4,15,15-Apr-0308 00:00:00,281.8391576,283.3861512,280.2921639
112630,308,5,15,15-May-0308 00:00:00,281.77978,283.2868298,280.2727301
112661,308,6,15,15-Jun-0308 00:00:00,281.0443473,281.7697499,280.3189447
112691,308,7,15,15-Jul-0308 00:00:00,279.4018598,278.4857674,280.3179522
112722,308,8,15,15-Aug-0308 00:00:00,277.7964541,275.4224019,280.1705063
112753,308,9,15,15-Sep-0308 00:00:00,277.7537873,275.5173501,279.9902246
112783,308,10,15,15-Oct-0308 00:00:00,278.7875708,277.6234506,279.951691
112814,308,11,15,15-Nov-0308 00:00:00,279.7888125,279.4993827,280.0782422
112844,308,12,15,15-Dec-0308 00:00:00,280.4225935,280.7387754,280.1064116
112875,309,1,15,15-Jan-0309 00:00:00,280.8794684,281.5586884,280.2002485
112906,309,2,15,15-Feb-0309 00:00:00,281.2589581,282.2112983,280.3066179
112934,309,3,15,15-Mar-0309 00:00:00,281.5975029,282.8504466,280.3445593
112965,309,4,15,15-Apr-0309 00:00:00,281.8349786,283.3819723,280.2879849
112995,309,5,15,15-May-0309 00:00:00,281.7764132,283.283463,280.2693633
113026,309,6,15,15-Jun-0309 00:00:00,281.0420463,281.7674488,280.3166437
113056,309,7,15,15-Jul-0309 00:00:00,279.400789,278.4846966,280.3168814
113087,309,8,15,15-Aug-0309 00:00:00,277.796689,275.4226368,280.1707412
113118,309,9,15,15-Sep-0309 00:00:00,277.7553144,275.5188772,279.9917517
113148,309,10,15,15-Oct-0309 00:00:00,278.7902875,277.6261673,279.9544077
113179,309,11,15,15-Nov-0309 00:00:00,279.7925271,279.5030974,280.0819569
113209,309,12,15,15-Dec-0309 00:00:00,280.4270254,280.7432073,280.1108436
113240,310,1,15,15-Jan-0310 00:00:00,280.884248,281.5634679,280.2050281
113271,310,2,15,15-Feb-0310 00:00:00,281.2636266,282.2159668,280.3112863
113299,310,3,15,15-Mar-0310 00:00:00,281.6015127,282.8544563,280.348569
113330,310,4,15,15-Apr-0310 00:00:00,281.8377456,283.3847392,280.2907519
113360,310,5,15,15-May-0310 00:00:00,281.7774603,283.2845101,280.2704105
113391,310,6,15,15-Jun-0310 00:00:00,281.041028,281.7664306,280.3156255
113421,310,7,15,15-Jul-0310 00:00:00,279.3974915,278.4813991,280.3135839
113452,310,8,15,15-Aug-0310 00:00:00,277.7910298,275.4169777,280.165082
113483,310,9,15,15-Sep-0310 00:00:00,277.7473427,275.5109055,279.98378
113513,310,10,15,15-Oct-0310 00:00:00,278.780184,277.6160638,279.9443042
113544,310,11,15,15-Nov-0310 00:00:00,279.7806041,279.4911743,280.0700338
113574,310,12,15,15-Dec-0310 00:00:00,280.4137267,280.7299086,280.0975449
113605,311,1,15,15-Jan-0311 00:00:00,280.870149,281.549369,280.1909291
113636,311,2,15,15-Feb-0311 00:00:00,281.2494343,282.2017746,280.2970941
113664,311,3,15,15-Mar-0311 00:00:00,281.5880656,282.8410093,280.335122
113695,311,4,15,15-Apr-0311 00:00:00,281.8259537,283.3729474,280.2789601
113725,311,5,15,15-May-0311 00:00:00,281.7680918,283.2751416,280.261042
113756,311,6,15,15-Jun-0311 00:00:00,281.034661,281.7600636,280.3092584
113786,311,7,15,15-Jul-0311 00:00:00,279.3945141,278.4784217,280.3106065
113817,311,8,15,15-Aug-0311 00:00:00,277.7916402,275.417588,280.1656924
113848,311,9,15,15-Sep-0311 00:00:00,277.751549,275.5151118,279.9879863
113878,311,10,15,15-Oct-0311 00:00:00,278.7878044,277.6236842,279.9519246
113909,311,11,15,15-Nov-0311 00:00:00,279.7912668,279.5018371,280.0806966
113939,311,12,15,15-Dec-0311 00:00:00,280.4268699,280.7430518,280.110688
113970,312,1,15,15-Jan-0312 00:00:00,280.8850209,281.5642408,280.2058009
114001,312,2,15,15-Feb-0312 00:00:00,281.265093,282.2174333,280.3127528
114030,312,3,15,15-Mar-0312 00:00:00,281.6033794,282.8563231,280.3504358
114061,312,4,15,15-Apr-0312 00:00:00,281.8396604,283.3866541,280.2926668
114091,312,5,15,15-May-0312 00:00:00,281.7790727,283.2861225,280.2720229
114122,312,6,15,15-Jun-0312 00:00:00,281.0420207,281.7674233,280.3166181
114152,312,7,15,15-Jul-0312 00:00:00,279.3975804,278.481488,280.3136728
114183,312,8,15,15-Aug-0312 00:00:00,277.7899645,275.4159123,280.1640167
114214,312,9,15,15-Sep-0312 00:00:00,277.7449058,275.5084685,279.981343
114244,312,10,15,15-Oct-0312 00:00:00,278.7761916,277.6120714,279.9403118
114275,312,11,15,15-Nov-0312 00:00:00,279.7749056,279.4854759,280.0643354
114305,312,12,15,15-Dec-0312 00:00:00,280.406205,280.7223869,280.0900231
114336,313,1,15,15-Jan-0313 00:00:00,280.8607201,281.53994,280.1815001
114367,313,2,15,15-Feb-0313 00:00:00,281.2380476,282.1903878,280.2857073
114395,313,3,15,15-Mar-0313 00:00:00,281.5747039,282.8276475,280.3217602
114426,313,4,15,15-Apr-0313 00:00:00,281.8106465,283.3576402,280.2636529
114456,313,5,15,15-May-0313 00:00:00,281.7509147,283.2579646,280.2438649
114487,313,6,15,15-Jun-0313 00:00:00,281.0157132,281.7411157,280.2903106
114517,313,7,15,15-Jul-0313 00:00:00,279.3739178,278.4578254,280.2900102
114548,313,8,15,15-Aug-0313 00:00:00,277.7695412,275.395489,280.1435934
114579,313,9,15,15-Sep-0313 00:00:00,277.7281162,275.4916789,279.9645535
114609,313,10,15,15-Oct-0313 00:00:00,278.76323,277.5991098,279.9273502
114640,313,11,15,15-Nov-0313 00:00:00,279.7657664,279.4763367,280.0551962
114670,313,12,15,15-Dec-0313 00:00:00,280.4006824,280.7168643,280.0845005
114701,314,1,15,15-Jan-0314 00:00:00,280.8584083,281.5376282,280.1791884
114732,314,2,15,15-Feb-0314 00:00:00,281.2383408,282.1906811,280.2860006
114760,314,3,15,15-Mar-0314 00:00:00,281.5767963,282.82974,280.3238526
114791,314,4,15,15-Apr-0314 00:00:00,281.8135602,283.3605539,280.2665665
114821,314,5,15,15-May-0314 00:00:00,281.7537187,283.2607685,280.2466688
114852,314,6,15,15-Jun-0314 00:00:00,281.0176276,281.7430302,280.292225
114882,314,7,15,15-Jul-0314 00:00:00,279.374315,278.4582226,280.2904074
114913,314,8,15,15-Aug-0314 00:00:00,277.7679454,275.3938933,280.1419976
114944,314,9,15,15-Sep-0314 00:00:00,277.7242038,275.4877665,279.960641
114974,314,10,15,15-Oct-0314 00:00:00,278.7568291,277.592709,279.9209493
115005,314,11,15,15-Nov-0314 00:00:00,279.7568574,279.4674276,280.0462871
115035,314,12,15,15-Dec-0314 00:00:00,280.3893974,280.7055793,280.0732155
115066,315,1,15,15-Jan-0315 00:00:00,280.8450316,281.5242515,280.1658116
115097,315,2,15,15-Feb-0315 00:00:00,281.2233087,282.1756489,280.2709684
115125,315,3,15,15-Mar-0315 00:00:00,281.5606969,282.8136406,280.3077533
115156,315,4,15,15-Apr-0315 00:00:00,281.7971191,283.3441128,280.2501255
115186,315,5,15,15-May-0315 00:00:00,281.7376429,283.2446927,280.2305931
115217,315,6,15,15-Jun-0315 00:00:00,281.0025104,281.727913,280.2771078
115247,315,7,15,15-Jul-0315 00:00:00,279.3606345,278.4445421,280.2767269
115278,315,8,15,15-Aug-0315 00:00:00,277.7560647,275.3820125,280.1301168
115309,315,9,15,15-Sep-0315 00:00:00,277.7143705,275.4779333,279.9508078
115339,315,10,15,15-Oct-0315 00:00:00,278.7491761,277.5850559,279.9132963
115370,315,11,15,15-Nov-0315 00:00:00,279.7514022,279.4619724,280.0408319
115400,315,12,15,15-Dec-0315 00:00:00,280.3860424,280.7022243,280.0698605
115431,316,1,15,15-Jan-0316 00:00:00,280.8435641,281.5227841,280.1643442
115462,316,2,15,15-Feb-0316 00:00:00,281.2234009,282.1757411,280.2710606
115491,316,3,15,15-Mar-0316 00:00:00,281.5619058,282.8148494,280.3089621
115522,316,4,15,15-Apr-0316 00:00:00,281.7988938,283.3458874,280.2519001
115552,316,5,15,15-May-0316 00:00:00,281.7394326,283.2464824,280.2323828
115583,316,6,15,15-Jun-0316 00:00:00,281.0038484,281.729251,280.2784458
115613,316,7,15,15-Jul-0316 00:00:00,279.3611402,278.4450478,280.2772326
115644,316,8,15,15-Aug-0316 00:00:00,277.7554437,275.3813915,280.1294959
115675,316,9,15,15-Sep-0316 00:00:00,277.7124147,275.4759775,279.948852
115705,316,10,15,15-Oct-0316 00:00:00,278.7457636,277.5816434,279.9098838
115736,316,11,15,15-Nov-0316 00:00:00,279.7464971,279.4570673,280.0359268
115766,316,12,15,15-Dec-0316 00:00:00,280.3796953,280.6958772,280.0635134
115797,317,1,15,15-Jan-0317 00:00:00,280.8359116,281.5151316,280.1566917
115828,317,2,15,15-Feb-0317 00:00:00,281.2146659,282.1670061,280.2623257
115856,317,3,15,15-Mar-0317 00:00:00,281.5523974,282.8053411,280.2994537
115887,317,4,15,15-Apr-0317 00:00:00,281.7890038,283.3359975,280.2420102
115917,317,5,15,15-May-0317 00:00:00,281.7295589,283.2366088,280.2225091
115948,317,6,15,15-Jun-0317 00:00:00,280.994319,281.7197216,280.2689164
115978,317,7,15,15-Jul-0317 00:00:00,279.3522098,278.4361174,280.2683021
116009,317,8,15,15-Aug-0317 00:00:00,277.7472936,275.3732414,280.1213458
116040,317,9,15,15-Sep-0317 00:00:00,277.7051533,275.468716,279.9415905
116070,317,10,15,15-Oct-0317 00:00:00,278.7394257,277.5753055,279.9035459
116101,317,11,15,15-Nov-0317 00:00:00,279.7410445,279.4516147,280.0304742
116131,317,12,15,15-Dec-0317 00:00:00,280.3750165,280.6911984,280.0588346
116162,318,1,15,15-Jan-0318 00:00:00,280.8318218,281.5110418,280.1526019
116193,318,2,15,15-Feb-0318 00:00:00,281.2109071,282.1632473,280.2585668
116221,318,3,15,15-Mar-0318 00:00:00,281.5486383,282.8015819,280.2956946
116252,318,4,15,15-Apr-0318 00:00:00,281.7848417,283.3318354,280.2378481
116282,318,5,15,15-May-0318 00:00:00,281.7245846,283.2316344,280.2175348
116313,318,6,15,15-Jun-0318 00:00:00,280.9881993,281.7136018,280.2627967
116343,318,7,15,15-Jul-0318 00:00:00,279.3446932,278.4286008,280.2607856
116374,318,8,15,15-Aug-0318 00:00:00,277.7382105,275.3641583,280.1122627
116405,318,9,15,15-Sep-0318 00:00:00,277.6944154,275.4579781,279.9308526
116435,318,10,15,15-Oct-0318 00:00:00,278.7270266,277.5629064,279.8911468
116466,318,11,15,15-Nov-0318 00:00:00,279.7270594,279.4376296,280.0164891
116496,318,12,15,15-Dec-0318 00:00:00,280.3596022,280.6757841,280.0434203
116527,319,1,15,15-Jan-0319 00:00:00,280.8152169,281.4944368,280.135997
116558,319,2,15,15-Feb-0319 00:00:00,281.1934316,282.1457719,280.2410914
116586,319,3,15,15-Mar-0319 00:00:00,281.5306942,282.7836379,280.2777505
116617,319,4,15,15-Apr-0319 00:00:00,281.7669115,283.3139052,280.2199179
116647,319,5,15,15-May-0319 00:00:00,281.7071738,283.2142236,280.200124
116678,319,6,15,15-Jun-0319 00:00:00,280.9717434,281.697146,280.2463408
116708,319,7,15,15-Jul-0319 00:00:00,279.3295494,278.413457,280.2456418
116739,319,8,15,15-Aug-0319 00:00:00,277.7246573,275.3506051,280.0987095
116770,319,9,15,15-Sep-0319 00:00:00,277.6826529,275.4462157,279.9190902
116800,319,10,15,15-Oct-0319 00:00:00,278.7171765,277.5530563,279.8812967
116831,319,11,15,15-Nov-0319 00:00:00,279.7191648,279.429735,280.0085945
116861,319,12,15,15-Dec-0319 00:00:00,280.3536277,280.6698096,280.0374458
116892,320,1,15,15-Jan-0320 00:00:00,280.8110487,281.4902687,280.1318288
116923,320,2,15,15-Feb-0320 00:00:00,281.1908775,282.1432177,280.2385372
116952,320,3,15,15-Mar-0320 00:00:00,281.5294832,282.7824269,280.2765396
116983,320,4,15,15-Apr-0320 00:00:00,281.7666948,283.3136884,280.2197011
117013,320,5,15,15-May-0320 00:00:00,281.7075623,283.2146121,280.2005125
117044,320,6,15,15-Jun-0320 00:00:00,280.9723845,281.6977871,280.246982
117074,320,7,15,15-Jul-0320 00:00:00,279.3301358,278.4140434,280.2462282
117105,320,8,15,15-Aug-0320 00:00:00,277.7249271,275.3508749,280.0989793
117136,320,9,15,15-Sep-0320 00:00:00,277.6823896,275.4459523,279.9188269
117166,320,10,15,15-Oct-0320 00:00:00,278.716209,277.5520888,279.8803292
117197,320,11,15,15-Nov-0320 00:00:00,279.7173674,279.4279376,280.0067971
117227,320,12,15,15-Dec-0320 00:00:00,280.3509202,280.667102,280.0347383
117258,321,1,15,15-Jan-0321 00:00:00,280.8073961,281.4866161,280.1281762
117289,321,2,15,15-Feb-0321 00:00:00,281.1862903,282.1386305,280.2339501
117317,321,3,15,15-Mar-0321 00:00:00,281.5240175,282.7769611,280.2710738
117348,321,4,15,15-Apr-0321 00:00:00,281.7604517,283.3074454,280.213458
117378,321,5,15,15-May-0321 00:00:00,281.7006737,283.2077236,280.1936239
117409,321,6,15,15-Jun-0321 00:00:00,280.9649764,281.690379,280.2395738
117439,321,7,15,15-Jul-0321 00:00:00,279.3223226,278.4062302,280.238415
117470,321,8,15,15-Aug-0321 00:00:00,277.7168117,275.3427595,280.0908639
117501,321,9,15,15-Sep-0321 00:00:00,277.6740636,275.4376263,279.9105008
117531,321,10,15,15-Oct-0321 00:00:00,278.7077522,277.543632,279.8718724
117562,321,11,15,15-Nov-0321 00:00:00,279.7088483,279.4194186,279.9982781
117592,321,12,15,15-Dec-0321 00:00:00,280.3423959,280.6585777,280.026214
117623,322,1,15,15-Jan-0322 00:00:00,280.798912,281.478132,280.1196921
117654,322,2,15,15-Feb-0322 00:00:00,281.1778804,282.1302207,280.2255402
117682,322,3,15,15-Mar-0322 00:00:00,281.5157043,282.768648,280.2627607
117713,322,4,15,15-Apr-0322 00:00:00,281.7522463,283.2992399,280.2052526
117743,322,5,15,15-May-0322 00:00:00,281.6925773,283.1996272,280.1855275
117774,322,6,15,15-Jun-0322 00:00:00,280.9569852,281.6823878,280.2315826
117804,322,7,15,15-Jul-0322 00:00:00,279.3144284,278.398336,280.2305208
117835,322,8,15,15-Aug-0322 00:00:00,277.7090021,275.3349499,280.0830543
